Portuguese,Basque_Western,0.271
Bulgarian,Basque_Central,0.273
Arabic,Korean,0.273
Uzbek,Afrikaans,0.273
Uzbek,English,0.273
Korean,Arabic,0.273
Cantonese,Pashto,0.273
Pashto,Mandarin,0.273
Pashto,Cantonese,0.273
Afrikaans,Uzbek,0.273
Hebrew,Hungarian,0.273
English,Uzbek,0.273
Hungarian,Hebrew,0.273
Basque_Central,Bulgarian,0.273
Mandarin,Pashto,0.273
Greek_Cypriot,Telugu,0.275
Greek_Cypriot,Tamil,0.275
Arabic,French,0.275
Siciliano,Estonian,0.275
Estonian,Siciliano,0.275
French,Arabic,0.275
Telugu,Greek,0.275
Estonian,Calabrese_Northern,0.275
Estonian,Italian,0.275
Tamil,Greek_Cypriot,0.275
Italian,Estonian,0.275
Greek_Calabria,Estonian,0.275
Estonian,Greek_Calabria,0.275
Hebrew,Malagasy,0.275
Telugu,Greek_Cypriot,0.275
Calabrese_Northern,Estonian,0.275
Tamil,Greek,0.275
Greek,Tamil,0.275
Malagasy,Hebrew,0.275
Greek,Telugu,0.275
Pashto,Yukaghir,0.275
Yukaghir,Pashto,0.275
Basque_Central,French,0.277
Romanian,Basque_Western,0.277
Basque_Western,Romanian,0.277
French,Basque_Central,0.277
Romanian,Archi,0.278
Archi,Spanish,0.278
Romanian,Lak,0.278
Greek,Yakut,0.278
Mari,Pashto,0.278
Greek,Evenki,0.278
Greek,Even_2,0.278
Lak,Finnish,0.278
Polish,Khanty,0.278
Lak,Spanish,0.278
Mari,Welsh,0.278
Greek_Calabria,Kirghiz,0.278
Lak,Portuguese,0.278
Irish,Mari,0.278
Pashto,Mari,0.278
Kirghiz,Spanish,0.278
Greek_Calabria,Turkish,0.278
Finnish,Archi,0.278
Finnish,Lak,0.278
Even_1,Greek_Cypriot,0.278
Mari,Irish,0.278
Even_1,Greek,0.278
Yakut,Greek_Cypriot,0.278
Yakut,Greek,0.278
Turkish,Greek_Calabria,0.278
Greek_Cypriot,Even_1,0.278
Greek_Cypriot,Even_2,0.278
Greek_Cypriot,Evenki,0.278
Greek_Cypriot,Yakut,0.278
Kirghiz,Greek_Calabria,0.278
Greek,Even_1,0.278
Evenki,Greek_Cypriot,0.278
Archi,Portuguese,0.278
Greek_Calabria,Kazakh,0.278
Spanish,Kazakh,0.278
Spanish,Turkish,0.278
Udmurt,Arabic,0.278
Serbo-Croatian,Khanty,0.278
Kazakh,Greek_Calabria,0.278
Archi,Finnish,0.278
Lak,Romanian,0.278
Russian,Khanty,0.278
Buryat,Basque_Western,0.278
Basque_Western,Buryat,0.278
Portuguese,Lak,0.278
Even_2,Greek,0.278
Even_2,Greek_Cypriot,0.278
Portuguese,Archi,0.278
Spanish,Archi,0.278
Udmurt,Bulgarian,0.278
Welsh,Mari,0.278
Spanish,Lak,0.278
Kazakh,Spanish,0.278
Khanty,Slovenian,0.278
Bulgarian,Udmurt,0.278
Slovenian,Khanty,0.278
Archi,Romanian,0.278
Evenki,Greek,0.278
Khanty,Serbo-Croatian,0.278
Khanty,Polish,0.278
Arabic,Udmurt,0.278
Spanish,Kirghiz,0.278
Turkish,Spanish,0.278
Khanty,Russian,0.278
Basque_Central,Arabic,0.279
Basque_Western,Norwegian,0.279
Arabic,Basque_Central,0.279
Basque_Western,Welsh,0.279
Basque_Western,Danish,0.279
Hungarian,English,0.279
Norwegian,Basque_Western,0.279
English,Hungarian,0.279
Welsh,Basque_Western,0.279
German,Basque_Western,0.279
Basque_Western,Faroese,0.279
Basque_Western,German,0.279
Basque_Western,Irish,0.279
Danish,Basque_Western,0.279
Irish,Basque_Western,0.279
Faroese,Basque_Western,0.279
Korean,Greek_Calabria,0.28
Greek,Japanese,0.28
Japanese,Greek_Cypriot,0.28
Greek_Calabria,Korean,0.28
Japanese,Greek,0.28
Greek_Cypriot,Japanese,0.28
Basque_Central,Kirghiz,0.281
Kirghiz,Basque_Central,0.281
Turkish,Basque_Central,0.281
Basque_Central,Uzbek,0.281
Basque_Central,Kazakh,0.281
Kazakh,Basque_Central,0.281
Uzbek,Basque_Central,0.281
Basque_Central,Turkish,0.281
Finnish,Bulgarian,0.282
Buryat,Romanian,0.282
Spanish,Estonian,0.282
Buryat,Spanish,0.282
Bulgarian,Finnish,0.282
Estonian,French,0.282
Tamil,Greek_Calabria,0.282
Estonian,Spanish,0.282
Siciliano,Yukaghir,0.282
Estonian,Romanian,0.282
Telugu,Greek_Calabria,0.282
Estonian,Portuguese,0.282
Spanish,Buryat,0.282
Romanian,Buryat,0.282
Buryat,Calabrese_Northern,0.282
Yukaghir,Italian,0.282
Calabrese_Northern,Buryat,0.282
Portuguese,Yukaghir,0.282
Yukaghir,Portuguese,0.282
French,Estonian,0.282
Yukaghir,Siciliano,0.282
Romanian,Estonian,0.282
Portuguese,Estonian,0.282
Greek_Calabria,Tamil,0.282
Italian,Yukaghir,0.282
Greek_Calabria,Telugu,0.282
Arabic,Portuguese,0.283
Portuguese,Arabic,0.283
Udmurt,Dutch,0.286
Mandarin,Spanish,0.286
Even_1,Lak,0.286
Danish,Udmurt,0.286
Even_1,Archi,0.286
Calabrese_Northern,Basque_Western,0.286
Archi,Basque_Western,0.286
Russian,Yakut,0.286
English,Mari,0.286
Lak,Evenki,0.286
Even_2,Archi,0.286
Even_2,Lak,0.286
Siciliano,Basque_Western,0.286
Khanty,Pashto,0.286
Turkish,Welsh,0.286
Welsh,Kazakh,0.286
Archi,Evenki,0.286
Italian,Basque_Western,0.286
Archi,Yukaghir,0.286
Spanish,Uzbek,0.286
Udmurt,Danish,0.286
Icelandic,Basque_Central,0.286
Icelandic,Udmurt,0.286
Even_2,Polish,0.286
Serbo-Croatian,Yakut,0.286
Even_2,Serbo-Croatian,0.286
Even_2,Russian,0.286
Archi,Even_2,0.286
Serbo-Croatian,Evenki,0.286
Serbo-Croatian,Even_2,0.286
Basque_Western,Lak,0.286
Greek_Calabria,Uzbek,0.286
German,Udmurt,0.286
Udmurt,German,0.286
Archi,Even_1,0.286
Basque_Central,Icelandic,0.286
Udmurt,Norwegian,0.286
Kazakh,Welsh,0.286
Kazakh,Irish,0.286
Russian,Even_1,0.286
Russian,Even_2,0.286
Norwegian,Udmurt,0.286
Udmurt,Faroese,0.286
Basque_Western,Archi,0.286
Udmurt,Icelandic,0.286
Russian,Evenki,0.286
Serbo-Croatian,Even_1,0.286
Pashto,Khanty,0.286
Spanish,Cantonese,0.286
Turkish,Irish,0.286
Irish,Turkish,0.286
Irish,Kirghiz,0.286
Slovenian,Yakut,0.286
Evenki,Archi,0.286
Faroese,Udmurt,0.286
Evenki,Lak,0.286
Mari,Afrikaans,0.286
Yukaghir,Archi,0.286
Polish,Even_2,0.286
Uzbek,Greek_Calabria,0.286
Hebrew,Mari,0.286
Cantonese,Spanish,0.286
Uzbek,Spanish,0.286
Polish,Even_1,0.286
Irish,Kazakh,0.286
Mari,English,0.286
Yukaghir,Lak,0.286
Even_1,Serbo-Croatian,0.286
Even_2,Slovenian,0.286
Yakut,Serbo-Croatian,0.286
Yakut,Slovenian,0.286
Even_1,Slovenian,0.286
Yakut,Polish,0.286
Yakut,Russian,0.286
Spanish,Mandarin,0.286
Even_1,Polish,0.286
Even_1,Russian,0.286
Lak,Basque_Western,0.286
Slovenian,Even_2,0.286
Slovenian,Evenki,0.286
Lak,Even_2,0.286
Lak,Yukaghir,0.286
Kirghiz,Welsh,0.286
Basque_Western,Calabrese_Northern,0.286
Evenki,Russian,0.286
Evenki,Polish,0.286
Basque_Western,Italian,0.286
Welsh,Kirghiz,0.286
Kirghiz,Irish,0.286
Evenki,Slovenian,0.286
Evenki,Serbo-Croatian,0.286
Dutch,Udmurt,0.286
Slovenian,Even_1,0.286
Lak,Even_1,0.286
Basque_Western,Siciliano,0.286
Afrikaans,Mari,0.286
Polish,Yakut,0.286
Polish,Evenki,0.286
Mari,Hebrew,0.286
Welsh,Turkish,0.286
German,Finnish,0.289
Bulgarian,Buryat,0.289
Finnish,German,0.289
Icelandic,Finnish,0.289
Yukaghir,Bulgarian,0.289
Danish,Finnish,0.289
Finnish,Icelandic,0.289
Finnish,Faroese,0.289
Finnish,Norwegian,0.289
Bulgarian,Yukaghir,0.289
Slovenian,Basque_Central,0.289
Finnish,Dutch,0.289
Finnish,Danish,0.289
Serbo-Croatian,Basque_Central,0.289
Dutch,Finnish,0.289
Faroese,Finnish,0.289
Basque_Central,Slovenian,0.289
Polish,Basque_Central,0.289
Basque_Central,Polish,0.289
Basque_Central,Serbo-Croatian,0.289
Russian,Basque_Central,0.289
Norwegian,Finnish,0.289
Buryat,Bulgarian,0.289
Basque_Central,Russian,0.289
Basque_Central,Khanty,0.29
Khanty,Basque_Central,0.29
Polish,Japanese,0.292
Japanese,Russian,0.292
Serbo-Croatian,Japanese,0.292
French,Basque_Western,0.292
Japanese,Polish,0.292
Basque_Western,French,0.292
Japanese,Serbo-Croatian,0.292
Slovenian,Japanese,0.292
Russian,Japanese,0.292
Japanese,Slovenian,0.292
Malagasy,Arabic,0.293
Arabic,Malagasy,0.293
Uzbek,Hebrew,0.294
Kazakh,English,0.294
Turkish,Afrikaans,0.294
Hebrew,Kirghiz,0.294
Kirghiz,English,0.294
Afrikaans,Kazakh,0.294
Afrikaans,Kirghiz,0.294
English,Turkish,0.294
Afrikaans,Turkish,0.294
Turkish,English,0.294
Hebrew,Turkish,0.294
Khanty,Telugu,0.294
Kirghiz,Afrikaans,0.294
Khanty,Hindi,0.294
Malagasy,Estonian,0.294
Telugu,Khanty,0.294
Kazakh,Hebrew,0.294
English,Kirghiz,0.294
Turkish,Hebrew,0.294
Kirghiz,Hebrew,0.294
English,Kazakh,0.294
Hindi,Khanty,0.294
Tamil,Khanty,0.294
Hebrew,Uzbek,0.294
Kazakh,Afrikaans,0.294
Estonian,Malagasy,0.294
Hebrew,Kazakh,0.294
Khanty,Tamil,0.294
Wolof,Greek_Calabria,0.295
Greek_Calabria,Wolof,0.295
Danish,Buryat,0.297
Faroese,Yukaghir,0.297
French,Archi,0.297
French,Lak,0.297
Faroese,Buryat,0.297
Yukaghir,Norwegian,0.297
Archi,French,0.297
Irish,Buryat,0.297
Yukaghir,Danish,0.297
Lak,French,0.297
Norwegian,Yukaghir,0.297
Yukaghir,Dutch,0.297
Buryat,Norwegian,0.297
Hindi,Finnish,0.297
Danish,Yukaghir,0.297
Buryat,Faroese,0.297
Yukaghir,Faroese,0.297
Dutch,Yukaghir,0.297
Dutch,Buryat,0.297
Norwegian,Buryat,0.297
Welsh,Buryat,0.297
Finnish,Hindi,0.297
Buryat,Danish,0.297
Buryat,Dutch,0.297
Buryat,Irish,0.297
Buryat,Welsh,0.297
Greek,Mandarin,0.3
Greek,Cantonese,0.3
Cantonese,Greek,0.3
Greek_Calabria,Malagasy,0.3
Cantonese,Greek_Cypriot,0.3
Greek_Cypriot,Cantonese,0.3
Malagasy,Greek_Calabria,0.3
Greek_Cypriot,Mandarin,0.3
Mandarin,Greek,0.3
Mandarin,Greek_Cypriot,0.3
Basque_Central,Welsh,0.302
Basque_Central,Irish,0.302
Hebrew,Basque_Western,0.302
Siciliano,Hungarian,0.302
Hungarian,Siciliano,0.302
Hungarian,Greek_Calabria,0.302
Afrikaans,Hungarian,0.302
Hungarian,Afrikaans,0.302
Greek_Calabria,Hungarian,0.302
Welsh,Basque_Central,0.302
Irish,Basque_Central,0.302
Basque_Western,Hebrew,0.302
Uzbek,Norwegian,0.303
Uzbek,Bulgarian,0.303
Lak,Malagasy,0.303
Marathi,Malagasy,0.303
Danish,Uzbek,0.303
Uzbek,Welsh,0.303
Uzbek,Irish,0.303
Faroese,Uzbek,0.303
Icelandic,Uzbek,0.303
Uzbek,Icelandic,0.303
Malagasy,Archi,0.303
Malagasy,Lak,0.303
Uzbek,Faroese,0.303
Welsh,Uzbek,0.303
Dutch,Uzbek,0.303
Norwegian,Uzbek,0.303
Archi,Malagasy,0.303
German,Uzbek,0.303
Bulgarian,Uzbek,0.303
Irish,Uzbek,0.303
Uzbek,Danish,0.303
Uzbek,German,0.303
Uzbek,Dutch,0.303
Malagasy,Marathi,0.303
Estonian,Japanese,0.304
Japanese,Icelandic,0.304
Japanese,Irish,0.304
Welsh,Japanese,0.304
Korean,Uzbek,0.304
Japanese,Mandarin,0.304
German,Japanese,0.304
Japanese,Cantonese,0.304
Finnish,Japanese,0.304
Japanese,Estonian,0.304
Japanese,Finnish,0.304
Icelandic,Japanese,0.304
Japanese,Uzbek,0.304
Japanese,Welsh,0.304
Japanese,German,0.304
Mandarin,Japanese,0.304
Uzbek,Korean,0.304
Irish,Japanese,0.304
Uzbek,Japanese,0.304
Cantonese,Japanese,0.304
Even_2,Spanish,0.306
Siciliano,Kirghiz,0.306
Polish,Malagasy,0.306
Spanish,Evenki,0.306
Kirghiz,Calabrese_Northern,0.306
Even_2,Greek_Calabria,0.306
Spanish,Even_2,0.306
Spanish,Yakut,0.306
Greek_Calabria,Evenki,0.306
Kirghiz,Siciliano,0.306
Italian,Kirghiz,0.306
Siciliano,Turkish,0.306
Greek_Calabria,Yakut,0.306
Slovenian,Malagasy,0.306
Italian,Kazakh,0.306
Serbo-Croatian,Malagasy,0.306
Malagasy,Russian,0.306
Malagasy,Polish,0.306
Greek_Calabria,Even_2,0.306
Even_1,Spanish,0.306
Even_1,Greek_Calabria,0.306
Yakut,Greek_Calabria,0.306
Malagasy,Serbo-Croatian,0.306
Yakut,Spanish,0.306
Turkish,Portuguese,0.306
Kazakh,Portuguese,0.306
Calabrese_Northern,Kazakh,0.306
Kazakh,Italian,0.306
Calabrese_Northern,Kirghiz,0.306
Calabrese_Northern,Turkish,0.306
Kazakh,Calabrese_Northern,0.306
Evenki,Greek_Calabria,0.306
Kazakh,Siciliano,0.306
Italian,Turkish,0.306
Evenki,Spanish,0.306
Turkish,Italian,0.306
Greek_Calabria,Even_1,0.306
Kirghiz,Portuguese,0.306
Kirghiz,Italian,0.306
Turkish,Calabrese_Northern,0.306
Turkish,Siciliano,0.306
Russian,Malagasy,0.306
Spanish,Even_1,0.306
Malagasy,Slovenian,0.306
Siciliano,Kazakh,0.306
Portuguese,Kirghiz,0.306
Finnish,Telugu,0.306
Portuguese,Turkish,0.306
Mari,Greek_Cypriot,0.306
Finnish,Tamil,0.306
Mari,Greek,0.306
Mari,Arabic,0.306
Arabic,Buryat,0.306
Mari,Bulgarian,0.306
Greek,Mari,0.306
Arabic,Mari,0.306
Telugu,Finnish,0.306
Buryat,Arabic,0.306
Portuguese,Kazakh,0.306
Greek_Cypriot,Mari,0.306
Tamil,Finnish,0.306
Bulgarian,Mari,0.306
Calabrese_Northern,Yukaghir,0.308
Romanian,Japanese,0.308
Greek,Finnish,0.308
Greek_Cypriot,Finnish,0.308
English,Malagasy,0.308
Basque_Central,Malagasy,0.308
Malagasy,Basque_Central,0.308
Spanish,Yukaghir,0.308
French,Buryat,0.308
Malagasy,English,0.308
Japanese,Calabrese_Northern,0.308
Yukaghir,Romanian,0.308
Yukaghir,Spanish,0.308
Finnish,Greek_Cypriot,0.308
Yukaghir,Calabrese_Northern,0.308
Finnish,Greek,0.308
Japanese,Romanian,0.308
Buryat,French,0.308
Calabrese_Northern,Japanese,0.308
Romanian,Yukaghir,0.308
French,Malagasy,0.31
Basque_Western,Icelandic,0.31
Malagasy,French,0.31
Icelandic,Basque_Western,0.31
Greek_Cypriot,Basque_Western,0.311
Basque_Western,Greek,0.311
Greek,Basque_Western,0.311
Basque_Western,Greek_Cypriot,0.311
Basque_Western,Turkish,0.312
Basque_Central,Yakut,0.312
Khanty,Basque_Western,0.312
Yakut,Basque_Central,0.312
Uzbek,Basque_Western,0.312
Basque_Western,Uzbek,0.312
Kazakh,Basque_Western,0.312
Basque_Western,Kirghiz,0.312
Basque_Western,Kazakh,0.312
Basque_Western,Khanty,0.312
Turkish,Basque_Western,0.312
Kirghiz,Basque_Western,0.312
Polish,Hungarian,0.314
Icelandic,Mari,0.314
Norwegian,Mari,0.314
Greek_Calabria,Mari,0.314
Mari,Greek_Calabria,0.314
Kazakh,French,0.314
German,Mari,0.314
Khanty,Irish,0.314
Welsh,Yakut,0.314
Portuguese,Uzbek,0.314
French,Turkish,0.314
Dutch,Mari,0.314
Turkish,French,0.314
Khanty,Welsh,0.314
French,Kirghiz,0.314
Siciliano,Udmurt,0.314
Mari,Norwegian,0.314
Mari,German,0.314
Spanish,Udmurt,0.314
Mari,Dutch,0.314
Italian,Uzbek,0.314
Portuguese,Udmurt,0.314
Udmurt,Siciliano,0.314
Udmurt,Calabrese_Northern,0.314
Udmurt,Italian,0.314
Udmurt,Spanish,0.314
Welsh,Khanty,0.314
Udmurt,Portuguese,0.314
Siciliano,Uzbek,0.314
Faroese,Mari,0.314
Serbo-Croatian,Hungarian,0.314
Calabrese_Northern,Udmurt,0.314
Uzbek,Siciliano,0.314
Uzbek,Calabrese_Northern,0.314
Italian,Udmurt,0.314
Uzbek,Italian,0.314
Danish,Mari,0.314
Kirghiz,French,0.314
Irish,Khanty,0.314
Calabrese_Northern,Uzbek,0.314
French,Kazakh,0.314
Mari,Icelandic,0.314
Hungarian,Serbo-Croatian,0.314
Russian,Hungarian,0.314
Mari,Danish,0.314
Uzbek,Portuguese,0.314
Slovenian,Hungarian,0.314
Hungarian,Polish,0.314
Yakut,Irish,0.314
Yakut,Welsh,0.314
Hungarian,Slovenian,0.314
Irish,Yakut,0.314
Hungarian,Russian,0.314
Mari,Faroese,0.314
Tamil,Mandarin,0.316
Afrikaans,Cantonese,0.316
Tamil,Cantonese,0.316
Greek_Calabria,Finnish,0.316
Mandarin,Dutch,0.316
Dutch,Mandarin,0.316
Siciliano,Finnish,0.316
Russian,Buryat,0.316
Mandarin,English,0.316
Telugu,Mandarin,0.316
Telugu,Cantonese,0.316
Dutch,Cantonese,0.316
Mandarin,Afrikaans,0.316
Buryat,Greek_Calabria,0.316
Afrikaans,Mandarin,0.316
Danish,Mandarin,0.316
English,Mandarin,0.316
Slovenian,Buryat,0.316
Cantonese,Norwegian,0.316
Mandarin,Telugu,0.316
Cantonese,Faroese,0.316
Faroese,Mandarin,0.316
Cantonese,Danish,0.316
Calabrese_Northern,Finnish,0.316
Faroese,Cantonese,0.316
Cantonese,Afrikaans,0.316
Cantonese,Dutch,0.316
Cantonese,English,0.316
Norwegian,Cantonese,0.316
Portuguese,Finnish,0.316
Norwegian,Mandarin,0.316
Serbo-Croatian,Buryat,0.316
Danish,Cantonese,0.316
Polish,Buryat,0.316
Cantonese,Tamil,0.316
Mandarin,Tamil,0.316
Finnish,Siciliano,0.316
Finnish,Calabrese_Northern,0.316
Mandarin,Danish,0.316
Finnish,Italian,0.316
Finnish,Spanish,0.316
Finnish,Portuguese,0.316
Buryat,Serbo-Croatian,0.316
Cantonese,Telugu,0.316
Italian,Finnish,0.316
Buryat,Slovenian,0.316
Buryat,Polish,0.316
Buryat,Russian,0.316
English,Cantonese,0.316
Greek_Calabria,Buryat,0.316
Mandarin,Faroese,0.316
Spanish,Finnish,0.316
Mandarin,Norwegian,0.316
Finnish,Greek_Calabria,0.316
Hungarian,Bulgarian,0.318
Hebrew,Korean,0.318
Malagasy,Japanese,0.318
Arabic,Japanese,0.318
Japanese,Malagasy,0.318
Korean,Hebrew,0.318
Bulgarian,Hungarian,0.318
Japanese,Arabic,0.318
Japanese,Greek_Calabria,0.32
Greek_Calabria,Japanese,0.32
Dutch,Kirghiz,0.324
Kirghiz,Dutch,0.324
Yakut,English,0.324
Norwegian,Kazakh,0.324
Bulgarian,Turkish,0.324
Bulgarian,Kirghiz,0.324
Kirghiz,German,0.324
Afrikaans,Even_1,0.324
Russian,Yukaghir,0.324
Danish,Turkish,0.324
Hungarian,Yukaghir,0.324
Turkish,Bulgarian,0.324
Kirghiz,Danish,0.324
Kirghiz,Icelandic,0.324
Dutch,Kazakh,0.324
Norwegian,Kirghiz,0.324
Even_1,Afrikaans,0.324
Turkish,Norwegian,0.324
Turkish,Faroese,0.324
Turkish,Icelandic,0.324
Afrikaans,Khanty,0.324
Turkish,Danish,0.324
Turkish,German,0.324
Even_1,English,0.324
Yakut,Afrikaans,0.324
Danish,Kirghiz,0.324
Slovenian,Yukaghir,0.324
Uzbek,French,0.324
English,Even_1,0.324
English,Even_2,0.324
Turkish,Arabic,0.324
Afrikaans,Evenki,0.324
Hebrew,Yakut,0.324
Serbo-Croatian,Yukaghir,0.324
Afrikaans,Yakut,0.324
Hebrew,Khanty,0.324
Polish,Yukaghir,0.324
Yukaghir,Serbo-Croatian,0.324
Yukaghir,Slovenian,0.324
Yakut,Hebrew,0.324
Yukaghir,Polish,0.324
Yukaghir,Russian,0.324
Faroese,Kazakh,0.324
Faroese,Kirghiz,0.324
Malagasy,Pashto,0.324
Kazakh,Arabic,0.324
English,Evenki,0.324
English,Yakut,0.324
Yukaghir,Arabic,0.324
Yukaghir,Hungarian,0.324
Faroese,Turkish,0.324
Danish,Kazakh,0.324
French,Uzbek,0.324
Bulgarian,Kazakh,0.324
Kirghiz,Faroese,0.324
Turkish,Dutch,0.324
German,Kirghiz,0.324
Kazakh,German,0.324
Lak,Basque_Central,0.324
Evenki,Afrikaans,0.324
Kazakh,Dutch,0.324
Evenki,English,0.324
Basque_Central,Lak,0.324
German,Kazakh,0.324
Kirghiz,Arabic,0.324
Basque_Central,Archi,0.324
Even_2,Afrikaans,0.324
Arabic,Yukaghir,0.324
Icelandic,Kazakh,0.324
Khanty,Hebrew,0.324
Icelandic,Kirghiz,0.324
Icelandic,Turkish,0.324
Norwegian,Turkish,0.324
Dutch,Turkish,0.324
Archi,Basque_Central,0.324
Arabic,Uzbek,0.324
German,Turkish,0.324
Even_2,English,0.324
Afrikaans,Even_2,0.324
Kirghiz,Bulgarian,0.324
Kazakh,Norwegian,0.324
Kirghiz,Norwegian,0.324
Uzbek,Arabic,0.324
Khanty,Afrikaans,0.324
Kazakh,Icelandic,0.324
Arabic,Turkish,0.324
Kazakh,Bulgarian,0.324
Kazakh,Faroese,0.324
Pashto,Malagasy,0.324
Arabic,Kazakh,0.324
English,Khanty,0.324
Khanty,English,0.324
Arabic,Kirghiz,0.324
Kazakh,Danish,0.324
Greek,Malagasy,0.325
Malagasy,Greek_Cypriot,0.325
Greek_Cypriot,Malagasy,0.325
Malagasy,Greek,0.325
Hungarian,Portuguese,0.326
Portuguese,Hungarian,0.326
Hungarian,Dutch,0.326
German,Hungarian,0.326
Hebrew,Basque_Central,0.326
Hungarian,German,0.326
Hungarian,Italian,0.326
Basque_Central,Hebrew,0.326
Italian,Hungarian,0.326
Dutch,Hungarian,0.326
Portuguese,Yakut,0.333
Calabrese_Northern,Even_2,0.333
Cantonese,Portuguese,0.333
Siciliano,Evenki,0.333
Portuguese,Even_2,0.333
Arabic,Hungarian,0.333
Cantonese,Yakut,0.333
Cantonese,Romanian,0.333
Japanese,Telugu,0.333
Japanese,Tamil,0.333
Portuguese,Evenki,0.333
Basque_Central,Greek_Calabria,0.333
Kazakh,Mandarin,0.333
Kazakh,Cantonese,0.333
Italian,Even_1,0.333
Italian,Even_2,0.333
Cantonese,Estonian,0.333
Italian,Evenki,0.333
Kazakh,Romanian,0.333
Italian,Yakut,0.333
Portuguese,Even_1,0.333
Calabrese_Northern,Even_1,0.333
Korean,Tamil,0.333
Cantonese,Turkish,0.333
Korean,Telugu,0.333
Cantonese,Kirghiz,0.333
Cantonese,Kazakh,0.333
Buryat,Greek_Cypriot,0.333
Cantonese,Italian,0.333
Welsh,Malagasy,0.333
Greek,Buryat,0.333
Turkish,Romanian,0.333
Siciliano,Yakut,0.333
German,Buryat,0.333
Even_2,Siciliano,0.333
Even_2,Calabrese_Northern,0.333
Even_2,Italian,0.333
Tamil,Japanese,0.333
Even_2,Portuguese,0.333
Tamil,Korean,0.333
German,Yukaghir,0.333
Estonian,Cantonese,0.333
Estonian,Mandarin,0.333
Icelandic,Yukaghir,0.333
Welsh,Yukaghir,0.333
Telugu,Japanese,0.333
Hebrew,Yukaghir,0.333
Icelandic,Buryat,0.333
Siciliano,Mandarin,0.333
Greek_Calabria,Basque_Central,0.333
Even_1,Portuguese,0.333
Even_1,Italian,0.333
Turkish,Cantonese,0.333
Turkish,Mandarin,0.333
Siciliano,Cantonese,0.333
Hindi,Hungarian,0.333
Udmurt,Greek_Cypriot,0.333
Yukaghir,French,0.333
Yukaghir,German,0.333
Yukaghir,Icelandic,0.333
Hindi,Malagasy,0.333
Mandarin,Siciliano,0.333
Yukaghir,Irish,0.333
Romanian,Cantonese,0.333
Romanian,Mandarin,0.333
Malagasy,Afrikaans,0.333
Greek,Udmurt,0.333
Yukaghir,Hebrew,0.333
French,Yukaghir,0.333
Siciliano,Even_1,0.333
Even_1,Siciliano,0.333
Even_1,Calabrese_Northern,0.333
Yukaghir,Welsh,0.333
Malagasy,Irish,0.333
Telugu,Korean,0.333
Mandarin,Italian,0.333
Greek_Cypriot,Buryat,0.333
Yakut,Siciliano,0.333
Yakut,Calabrese_Northern,0.333
Yakut,Italian,0.333
Portuguese,Mandarin,0.333
Yakut,Portuguese,0.333
Portuguese,Cantonese,0.333
Hungarian,Arabic,0.333
Greek_Cypriot,Udmurt,0.333
Kirghiz,Romanian,0.333
Hungarian,Hindi,0.333
Yakut,Mandarin,0.333
Yakut,Cantonese,0.333
Mandarin,Estonian,0.333
Irish,Yukaghir,0.333
Afrikaans,Malagasy,0.333
Mandarin,Yakut,0.333
Mandarin,Kazakh,0.333
Mandarin,Kirghiz,0.333
Mandarin,Turkish,0.333
Cantonese,Siciliano,0.333
Malagasy,Welsh,0.333
Irish,Malagasy,0.333
Malagasy,Hindi,0.333
Kirghiz,Cantonese,0.333
Italian,Mandarin,0.333
Italian,Cantonese,0.333
Mandarin,Portuguese,0.333
Mandarin,Romanian,0.333
Romanian,Kazakh,0.333
Evenki,Siciliano,0.333
Evenki,Calabrese_Northern,0.333
Evenki,Italian,0.333
Evenki,Portuguese,0.333
Buryat,Greek,0.333
Kirghiz,Mandarin,0.333
Udmurt,Greek,0.333
Calabrese_Northern,Yakut,0.333
Buryat,German,0.333
Siciliano,Even_2,0.333
Romanian,Turkish,0.333
Buryat,Icelandic,0.333
Calabrese_Northern,Evenki,0.333
Romanian,Kirghiz,0.333
Greek,Basque_Central,0.341
Basque_Central,Greek_Cypriot,0.341
Basque_Central,Greek,0.341
Greek_Cypriot,Basque_Central,0.341
French,Finnish,0.342
Finnish,French,0.342
Finnish,Romanian,0.342
Romanian,Finnish,0.342
Malagasy,Yukaghir,0.343
Italian,Mari,0.343
Even_2,French,0.343
Even_1,French,0.343
Portuguese,Mari,0.343
Evenki,French,0.343
French,Even_1,0.343
Calabrese_Northern,Mari,0.343
Udmurt,Greek_Calabria,0.343
Udmurt,Romanian,0.343
Romanian,Uzbek,0.343
Mari,Portuguese,0.343
Spanish,Mari,0.343
Yakut,French,0.343
Greek_Calabria,Udmurt,0.343
Mari,Spanish,0.343
Yukaghir,Malagasy,0.343
Mari,Italian,0.343
Mari,Siciliano,0.343
French,Yakut,0.343
Arabic,Khanty,0.343
Siciliano,Mari,0.343
Khanty,Greek,0.343
Uzbek,Romanian,0.343
Khanty,Greek_Cypriot,0.343
Mari,Calabrese_Northern,0.343
French,Evenki,0.343
Bulgarian,Khanty,0.343
Khanty,Arabic,0.343
Greek_Cypriot,Khanty,0.343
Greek,Khanty,0.343
French,Even_2,0.343
Khanty,Bulgarian,0.343
Romanian,Udmurt,0.343
Even_1,Basque_Central,0.344
Even_2,Basque_Central,0.344
Basque_Central,Even_1,0.344
Basque_Central,Even_2,0.344
Basque_Central,Evenki,0.344
Yakut,Basque_Western,0.344
Evenki,Basque_Central,0.344
Basque_Western,Yakut,0.344
Yukaghir,Japanese,0.346
Yukaghir,Korean,0.346
